review_id,player_id,ship_id,voyage_id,review_text,rating,review_date,language
404,164,3,12,"I was thrilled by the slot machines on the Jubilee. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-11-03,en
405,378,11,52,I loved the slot machines on the Westerdam. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-11-01,fr
406,223,1,1,First time playing roulette on a cruise ship (Mardi Gras). Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-10-18,en
407,499,10,48,Spent most evenings in the casino on the Zuiderdam. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-06,en
408,184,12,56,The casino on the Volendam was outstanding! Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-10-17,en
409,457,11,54,"Spent most evenings in the casino on the Westerdam. Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-21,en
410,154,3,14,"The VIP room was a fantastic experience. Personalized service and higher limits. Overall, the Jubilee casino gets a two thumbs up from me.",5,2025-11-10,en
411,306,1,3,Casino experience on our Mexican Riviera 7-Day cruise aboard the Mardi Gras: Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-04,en
412,33,9,43,The dealers on the Koningsdam were professional. Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-11-10,en
413,25,12,58,Had a outstanding time at the baccarat tables on the Volendam. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-10-27,es
414,46,4,17,"Won big on the slot machines! The atmosphere was electric with everyone cheering. Overall, the Carnival Venezia casino gets a pass from me.",4,2025-10-18,en
415,392,11,54,I loved the slot machines on the Westerdam. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-23,en
416,110,7,32,First time playing roulette on a cruise ship (Rotterdam). ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-10-26,es
417,265,10,46,Had a fantastic time at the blackjack tables on the Zuiderdam. The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-10-10,en
418,190,2,6,Spent most evenings in the casino on the Celebration. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-18,en
419,283,4,19,"The loyalty tier system is confusing. Could not figure out how to earn or redeem points. Overall, the Carnival Venezia casino gets a two thumbs up from me.",1,2025-11-10,en
420,495,6,29,"The dealers on the Carnival Panorama were attentive. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-25,en
421,262,2,10,Spent most evenings in the casino on the Celebration. The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-11-28,en
422,366,2,9,I was thrilled by the slot machines on the Celebration. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-15,en
423,133,8,39,The casino on the Nieuw Statendam was okay! The poker room closed too early. Would have liked late-night tournament options.,2,2025-11-09,en
424,454,9,44,The dealers on the Koningsdam were rude. The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-11-11,en
425,233,9,44,"Casino experience on our Eastern Caribbean 7-Day cruise aboard the Koningsdam: Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-18,de
426,355,5,23,Had a disappointing time at the roulette tables on the Carnival Firenze. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-05,en
427,195,9,44,The casino on the Koningsdam was wonderful! Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-11,en
428,159,9,42,"The casino on the Koningsdam was okay! Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-31,fr
429,294,3,15,I hated the slot machines on the Jubilee. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-11-21,en
430,24,7,32,The dealers on the Rotterdam were attentive. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-10-28,en
431,6,12,59,Casino experience on our Mexican Riviera 7-Day cruise aboard the Volendam: ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-11-06,en
432,333,11,55,Casino experience on our Bahamas 4-Day cruise aboard the Westerdam: Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-25,en
433,447,2,10,I appreciated the slot machines on the Celebration. The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-11-19,en
434,283,8,39,"I was disappointed by the slot machines on the Nieuw Statendam. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-11-09,en
435,232,7,34,First time playing slots on a cruise ship (Rotterdam). Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-11-11,en
436,176,1,4,I appreciated the slot machines on the Mardi Gras. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-05,es
437,224,8,36,"Spent most evenings in the casino on the Nieuw Statendam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-10-10,en
438,256,3,12,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Jubilee casino gets a pass from me.",4,2025-10-28,en
439,436,3,13,First time playing poker on a cruise ship (Jubilee). The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-11-06,en
440,301,8,39,"Had a disappointing time at the poker tables on the Nieuw Statendam. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-11-11,en
441,77,9,45,Casino experience on our Panama Canal 11-Day cruise aboard the Koningsdam: The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-11-30,en
442,13,11,55,I appreciated the slot machines on the Westerdam. The casino was too small for the number of passengers. Always crowded and noisy.,1,2025-11-25,en
443,8,9,44,The casino on the Koningsdam was amazing! Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-16,en
444,181,11,51,I hated the slot machines on the Westerdam. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-10-11,en
445,448,12,59,I enjoyed the slot machines on the Volendam. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,5,2025-11-08,en
446,317,2,8,I was disappointed by the slot machines on the Celebration. The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,1,2025-10-31,en
447,417,1,1,"Decent casino but nothing extraordinary. Standard cruise ship gaming experience. Overall, the Mardi Gras casino gets a solid recommendation from me.",3,2025-10-14,de
448,237,5,24,Casino experience on our Bahamas 4-Day cruise aboard the Carnival Firenze: ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-11-05,en
449,346,10,48,"The loyalty tier system is confusing. Could not figure out how to earn or redeem points. Overall, the Zuiderdam casino gets a two thumbs up from me.",1,2025-10-31,en
450,260,11,53,"Spent most evenings in the casino on the Westerdam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-04,es
451,162,5,24,Had a wonderful time at the slots tables on the Carnival Firenze. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-11-02,en
452,337,9,44,The casino on the Koningsdam was amazing! Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-16,en
453,18,4,19,First time playing blackjack on a cruise ship (Carnival Venezia). Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-11-12,en
454,80,11,51,Spent most evenings in the casino on the Westerdam. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-09,en
455,287,10,48,"Loved the poker tournament on sea days. Well organized with good prize pools. Overall, the Zuiderdam casino gets a pass from me.",4,2025-11-09,en
456,287,5,24,"The dealers were friendly and professional, made the experience really enjoyable. Overall, the Carnival Firenze casino gets a solid recommendation from me.",4,2025-11-05,en
457,493,10,46,"First time playing blackjack on a cruise ship (Zuiderdam). The dealers were friendly and professional, made the experience really enjoyable.",4,2025-10-10,en
458,1,9,42,The casino on the Koningsdam was fantastic! Casino was extremely smoky. Needs better ventilation or a non-smoking section.,1,2025-10-29,en
459,464,11,53,Casino experience on our Alaska 7-Day cruise aboard the Westerdam: Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-08,en
460,332,2,7,I hated the slot machines on the Celebration. Slot machines seemed very tight. Played for hours without any significant wins.,1,2025-11-02,de
461,460,6,30,"Casino was beautifully decorated and spacious. Never felt crowded even on peak nights. Overall, the Carnival Panorama casino gets a mixed review from me.",4,2025-12-08,en
462,82,9,44,First time playing poker on a cruise ship (Koningsdam). ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-11-18,en
463,442,6,26,"Casino experience on our Hawaii 15-Day cruise aboard the Carnival Panorama: Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-26,en
464,112,5,22,First time playing poker on a cruise ship (Carnival Firenze). Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-17,en
465,40,4,17,The casino on the Carnival Venezia was disappointing! Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-10-17,en
466,416,7,34,The dealers on the Rotterdam were rude. The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-07,en
467,102,4,17,"The casino on the Carnival Venezia was okay! Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-23,en
468,191,7,33,I appreciated the slot machines on the Rotterdam. The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-01,en
469,122,1,3,First time playing roulette on a cruise ship (Mardi Gras). The casino was okay. Not as large as I expected but had all the major games.,3,2025-10-29,en
470,143,6,30,"The dealers on the Carnival Panorama were friendly. Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-12-07,en
471,359,1,3,The dealers on the Mardi Gras were rude. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-26,de
472,170,9,44,"The casino on the Koningsdam was amazing! The dealers were friendly and professional, made the experience really enjoyable.",4,2025-11-11,en
473,273,10,47,I was disappointed by the slot machines on the Zuiderdam. The casino was too small for the number of passengers. Always crowded and noisy.,2,2025-10-16,en
474,51,9,43,The dealers on the Koningsdam were friendly. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-10,en
475,478,12,58,The dealers on the Volendam were excellent. Slot machines seemed very tight. Played for hours without any significant wins.,1,2025-10-31,en
476,457,12,58,"First time playing poker on a cruise ship (Volendam). Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-10-31,en
477,383,10,50,Had a wonderful time at the baccarat tables on the Zuiderdam. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-24,fr
478,310,3,12,The casino on the Jubilee was fantastic! Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-11-02,en
479,153,1,5,The dealers on the Mardi Gras were professional. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-15,en
480,193,10,49,First time playing blackjack on a cruise ship (Zuiderdam). Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-10,es
481,36,9,43,I hated the slot machines on the Koningsdam. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-11-11,en
482,384,11,55,First time playing poker on a cruise ship (Westerdam). The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-12-05,en
483,271,3,14,I appreciated the slot machines on the Jubilee. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-20,en
484,21,3,12,"Casino experience on our Eastern Caribbean 7-Day cruise aboard the Jubilee: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-02,en
485,63,10,47,I loved the slot machines on the Zuiderdam. Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-10-25,en
486,365,9,43,First time playing craps on a cruise ship (Koningsdam). Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-10,en
487,221,9,43,The casino on the Koningsdam was okay! Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-10,es
488,240,10,48,Had a terrible time at the craps tables on the Zuiderdam. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-04,en
489,209,11,51,Spent most evenings in the casino on the Westerdam. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-10-15,en
490,253,11,53,"Won big on the slot machines! The atmosphere was electric with everyone cheering. Overall, the Westerdam casino gets a pass from me.",5,2025-11-14,en
491,433,1,2,"First time playing poker on a cruise ship (Mardi Gras). Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-30,en
492,45,11,52,First time playing baccarat on a cruise ship (Westerdam). The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-11-06,en
493,455,11,51,"Casino experience on our Mexican Riviera 7-Day cruise aboard the Westerdam: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-10-15,en
494,105,5,25,"The dealers on the Carnival Firenze were wonderful. Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-20,en
495,279,12,56,Spent most evenings in the casino on the Volendam. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-17,en
496,369,6,29,The casino on the Carnival Panorama was disappointing! The casino was too small for the number of passengers. Always crowded and noisy.,1,2025-11-20,en
497,234,3,14,The dealers on the Jubilee were rude. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-20,en
498,403,11,54,First time playing poker on a cruise ship (Westerdam). The casino was okay. Not as large as I expected but had all the major games.,3,2025-12-01,en
499,213,7,33,The dealers on the Rotterdam were slow. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-11-10,en
500,451,4,20,Spent most evenings in the casino on the Carnival Venezia. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,5,2025-11-13,en
501,364,12,59,"Slot machines seemed very tight. Played for hours without any significant wins. Overall, the Volendam casino gets a pass from me.",1,2025-11-10,en
502,499,9,45,I enjoyed the slot machines on the Koningsdam. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-22,en
503,263,11,53,I appreciated the slot machines on the Westerdam. The poker room closed too early. Would have liked late-night tournament options.,2,2025-11-15,en
504,94,10,47,Spent most evenings in the casino on the Zuiderdam. Dealers were rude and impatient with beginners. Not a welcoming environment.,1,2025-10-21,de
505,288,12,58,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Volendam casino gets a strong avoid from me.",5,2025-11-03,en
506,217,2,9,"Casino experience on our Western Caribbean 7-Day cruise aboard the Celebration: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-12,en
507,334,11,52,The casino on the Westerdam was decent! Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-10-31,en
508,59,2,7,Casino experience on our Western Caribbean 7-Day cruise aboard the Celebration: The casino was okay. Not as large as I expected but had all the major games.,3,2025-10-23,es
509,441,12,56,Casino experience on our Western Caribbean 7-Day cruise aboard the Volendam: The casino was okay. Not as large as I expected but had all the major games.,3,2025-10-21,fr
510,203,10,50,"Decent casino but nothing extraordinary. Standard cruise ship gaming experience. Overall, the Zuiderdam casino gets a solid recommendation from me.",3,2025-11-18,es
511,136,5,23,I was disappointed by the slot machines on the Carnival Firenze. Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-01,es
512,32,9,41,"The VIP room was a fantastic experience. Personalized service and higher limits. Overall, the Koningsdam casino gets a two thumbs up from me.",4,2025-10-18,en
513,151,5,23,The dealers on the Carnival Firenze were professional. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-10-28,de
514,115,12,56,First time playing roulette on a cruise ship (Volendam). Slot machines seemed very tight. Played for hours without any significant wins.,1,2025-10-20,en
515,113,1,2,"Casino experience on our Eastern Caribbean 7-Day cruise aboard the Mardi Gras: The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-23,en
516,194,3,12,I was disappointed by the slot machines on the Jubilee. Felt like the house edge was much higher than Las Vegas. Not great value.,1,2025-10-24,en
517,467,1,3,The dealers on the Mardi Gras were impatient. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-25,en
518,414,12,58,"The loyalty program rewards were outstanding. Got complimentary drinks all cruise. Overall, the Volendam casino gets a pass from me.",5,2025-11-02,en
519,235,12,60,Spent most evenings in the casino on the Volendam. Casino was extremely smoky. Needs better ventilation or a non-smoking section.,1,2025-11-18,en
520,132,6,30,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Carnival Panorama casino gets a thumbs up from me.",5,2025-12-06,en
521,482,2,7,First time playing baccarat on a cruise ship (Celebration). Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-24,en
522,287,7,33,First time playing roulette on a cruise ship (Rotterdam). ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-11-07,en
523,436,8,39,Spent most evenings in the casino on the Nieuw Statendam. Dealers were rude and impatient with beginners. Not a welcoming environment.,1,2025-11-09,en
524,186,10,46,Casino experience on our Bermuda 5-Day cruise aboard the Zuiderdam: ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-10-07,en
525,195,2,6,"The casino on the Celebration was fantastic! Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-18,en
526,405,10,49,"Casino experience on our Western Caribbean 7-Day cruise aboard the Zuiderdam: Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-10,de
527,161,2,7,The casino on the Celebration was amazing! Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-10-28,en
528,463,2,7,"The casino on the Celebration was terrible! Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-02,en
529,223,4,19,The casino on the Carnival Venezia was decent! Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-09,en
530,274,4,17,Had a decent time at the roulette tables on the Carnival Venezia. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-20,en
531,185,11,53,The casino on the Westerdam was disappointing! The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-06,en
532,375,8,36,The dealers on the Nieuw Statendam were attentive. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-10-22,es
533,234,3,12,First time playing blackjack on a cruise ship (Jubilee). Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-28,en
534,431,7,32,"Progressive jackpot slots were exciting. Someone won $15,000 on our sailing! Overall, the Rotterdam casino gets a thumbs up from me.",4,2025-10-29,en
535,298,10,48,"I was thrilled by the slot machines on the Zuiderdam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-04,en
536,298,3,14,Spent most evenings in the casino on the Jubilee. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-11-11,en
537,326,6,29,"The casino on the Carnival Panorama was great! Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-21,en
538,183,8,36,"The casino on the Nieuw Statendam was terrible! The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-18,de
539,355,8,38,"The loyalty program rewards were outstanding. Got complimentary drinks all cruise. Overall, the Nieuw Statendam casino gets a two thumbs up from me.",5,2025-11-01,en
540,10,8,40,The casino on the Nieuw Statendam was okay! Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-30,en
541,239,2,6,First time playing blackjack on a cruise ship (Celebration). The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-10-13,en
542,147,6,27,Spent most evenings in the casino on the Carnival Panorama. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-11-04,en
543,341,9,43,The casino on the Koningsdam was wonderful! The casino was too small for the number of passengers. Always crowded and noisy.,2,2025-11-10,es
544,272,9,41,"Staff remembered my name by the second day. That personal touch made all the difference. Overall, the Koningsdam casino gets a thumbs up from me.",5,2025-10-16,de
545,166,2,6,"The casino on the Celebration was wonderful! The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-25,en
546,335,7,31,Casino experience on our Alaska 7-Day cruise aboard the Rotterdam: Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-19,en
547,312,5,25,Had a mediocre time at the roulette tables on the Carnival Firenze. The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-11-26,en
548,294,12,57,Spent most evenings in the casino on the Volendam. Slot machines seemed very tight. Played for hours without any significant wins.,2,2025-10-24,en
549,314,3,15,"I loved the slot machines on the Jubilee. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-19,en
550,277,3,11,"The dealers on the Jubilee were impatient. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-10-23,en
551,78,1,2,Had a great time at the roulette tables on the Mardi Gras. Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-10-30,en
552,467,6,29,The dealers on the Carnival Panorama were impatient. The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-11-13,en
553,8,8,36,The casino on the Nieuw Statendam was amazing! ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-10-13,en
554,167,12,57,Had a decent time at the blackjack tables on the Volendam. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-17,en
555,468,8,39,Had a terrible time at the craps tables on the Nieuw Statendam. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-11-18,en
556,320,10,48,First time playing baccarat on a cruise ship (Zuiderdam). Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-09,en
557,132,10,47,"Had a great time at the slots tables on the Zuiderdam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-10-24,en
558,124,9,45,"ATM fees in the casino were outrageous. $8 per transaction is highway robbery. Overall, the Koningsdam casino gets a thumbs up from me.",2,2025-12-02,en
559,162,11,51,The casino on the Westerdam was terrible! The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-22,en
560,73,2,9,"Played a few rounds of blackjack. Won some, lost some. Pretty average experience. Overall, the Celebration casino gets a mixed review from me.",3,2025-11-10,en
561,474,6,28,The dealers on the Carnival Panorama were wonderful. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-15,en
562,485,3,12,The casino on the Jubilee was fantastic! Slot machines seemed very tight. Played for hours without any significant wins.,1,2025-11-02,en
563,348,1,2,I loved the slot machines on the Mardi Gras. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-10-18,en
564,354,4,17,Casino experience on our Bermuda 5-Day cruise aboard the Carnival Venezia: Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-10-25,es
565,194,2,9,First time playing roulette on a cruise ship (Celebration). Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-12,en
566,424,4,18,Had a decent time at the blackjack tables on the Carnival Venezia. Casino was extremely smoky. Needs better ventilation or a non-smoking section.,2,2025-10-28,en
567,182,5,25,I was disappointed by the slot machines on the Carnival Firenze. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-20,en
568,102,12,59,Casino experience on our Mexican Riviera 7-Day cruise aboard the Volendam: Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-10-31,en
569,194,6,28,Had a amazing time at the craps tables on the Carnival Panorama. Casino was extremely smoky. Needs better ventilation or a non-smoking section.,2,2025-11-02,en
570,147,7,33,First time playing blackjack on a cruise ship (Rotterdam). Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-10-30,es
571,465,9,45,"Won big on the slot machines! The atmosphere was electric with everyone cheering. Overall, the Koningsdam casino gets a pass from me.",5,2025-11-24,en
572,476,8,39,The casino on the Nieuw Statendam was amazing! The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-11-18,en
573,184,10,46,I was thrilled by the slot machines on the Zuiderdam. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-10-20,en
574,378,5,23,Spent most evenings in the casino on the Carnival Firenze. The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-11-06,en
575,63,4,19,The casino on the Carnival Venezia was outstanding! The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-06,en
576,489,3,13,The casino on the Jubilee was okay! Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-11-11,en
577,4,2,6,Casino experience on our Southern Caribbean 10-Day cruise aboard the Celebration: Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-10-16,en
578,66,9,44,The dealers on the Koningsdam were professional. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-19,en
579,359,6,28,The casino on the Carnival Panorama was fantastic! Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-10,en
580,494,8,36,Casino experience on our Western Caribbean 7-Day cruise aboard the Nieuw Statendam: Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-13,en
581,32,3,12,"The casino was too small for the number of passengers. Always crowded and noisy. Overall, the Jubilee casino gets a mixed review from me.",2,2025-10-31,en
582,24,6,29,I hated the slot machines on the Carnival Panorama. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-25,en
583,202,3,15,Casino experience on our Bahamas 4-Day cruise aboard the Jubilee: Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-18,es
584,186,8,37,Casino experience on our Western Caribbean 7-Day cruise aboard the Nieuw Statendam: Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-10-17,en
585,416,6,27,Casino experience on our Mexican Riviera 7-Day cruise aboard the Carnival Panorama: Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-30,en
586,169,9,43,First time playing slots on a cruise ship (Koningsdam). Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-11-04,en
587,193,10,49,"The casino on the Zuiderdam was great! Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-13,en
588,463,6,29,First time playing roulette on a cruise ship (Carnival Panorama). The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-15,en
589,478,11,55,"I was thrilled by the slot machines on the Westerdam. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-12-03,en
590,402,8,37,"Casino experience on our Western Caribbean 7-Day cruise aboard the Nieuw Statendam: Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-10-24,en
591,450,6,30,The dealers on the Carnival Panorama were excellent. The casino was too small for the number of passengers. Always crowded and noisy.,2,2025-11-28,en
592,295,10,50,The casino on the Zuiderdam was great! Slot machines seemed very tight. Played for hours without any significant wins.,2,2025-11-24,de
593,101,2,9,First time playing baccarat on a cruise ship (Celebration). Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-11-12,en
594,333,4,19,Casino experience on our Eastern Caribbean 7-Day cruise aboard the Carnival Venezia: Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-13,en
595,350,8,38,The casino on the Nieuw Statendam was mediocre! ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-11-09,en
596,324,8,37,The dealers on the Nieuw Statendam were attentive. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-10-22,en
597,28,8,40,Spent most evenings in the casino on the Nieuw Statendam. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-28,en
598,230,7,33,Spent most evenings in the casino on the Rotterdam. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-29,en
599,276,11,52,"First time playing slots on a cruise ship (Westerdam). The dealers were friendly and professional, made the experience really enjoyable.",5,2025-11-05,en
600,264,8,38,"The dealers on the Nieuw Statendam were attentive. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-12,en
601,342,3,13,First time playing blackjack on a cruise ship (Jubilee). The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-01,en
602,7,3,12,"Staff remembered my name by the second day. That personal touch made all the difference. Overall, the Jubilee casino gets a two thumbs up from me.",4,2025-10-24,en
603,10,10,48,The casino on the Zuiderdam was disappointing! The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-11-07,en
604,138,6,29,"The dealers on the Carnival Panorama were professional. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-11-22,en
605,315,6,26,The dealers on the Carnival Panorama were rude. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-19,en
606,74,12,58,The casino on the Volendam was terrible! The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-11-01,en
607,29,4,17,Casino experience on our Bermuda 5-Day cruise aboard the Carnival Venezia: Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-10-14,en
